# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0  in experiment E-PROT-11
# Selected columns: 27 (all)
# Timestamp: Fri, 17-May-2019 13:39:19
Gene ID	Gene Name	adrenal gland	brown adipose tissue	cerebellum	cerebral cortex	colon	cortex of kidney	diaphragm	duodenum	embryonic tissue	eye	heart	ileum	liver	lung	medulla oblongata	midbrain	olfactory bulb	ovary	pancreas	renal medulla	saliva-secreting gland	skeletal muscle	spleen	stomach	thymus	uterus	white adipose tissue
ENSMUSG00000027452	Acss1	20.2823729982	334.9959928988	20.3916282046	4.9094614055	182.7552994876	615.6399526455	99.0223072073	106.996622503	10.8567596073	23.2550115058	53.3519291068	53.091949339	0.1474046746	153.4285921894	29.297401407	4.5696140379	7.8259450741	16.6714344521	3.0778561557	310.243748727	199.8078718645	1.8395098049	31.2785019977	15.2244955265	17.2631856994	15.5629079542	10.1586208126
ENSMUSG00000027454	Gins1	13.8266556318		6.2760192799	6.3060565814	0.1791357583	1.8055370299			3.5344590183	2.5648161749		2.9672494627	0.5092700341		98.2170806206	12.8847296991											1.4449735975
ENSMUSG00000027455	Nsfl1c	342.6001438159	53.2051005591	557.7614165571	1259.2890666773	383.9488191014	537.3511218205	145.1439597021	393.9292155183	414.3639226829	310.1176840566	270.0871022524	228.0432261819	129.0825264762	350.289597331	202.2182791966	844.6867247466	132.6990788219	402.151420811	343.4979865141	399.8817452919	529.2581632091	436.3858173016	435.6535979703	609.4420784253	664.3676922108	1174.4522163751	284.774006246
ENSMUSG00000027456	Sdcbp2					10.6562066318							74.7928888011					33.8057232717										
ENSMUSG00000027470	Mylk2																						6.7240579044					
ENSMUSG00000027475	Kif3b	2.9117886944	2.3502276293	21.7027293129	33.2028197074	6.3949851433	6.3811445008	0.6207261932	1.5711070403	7.0804871501	0.6343246905	0.7675162858	1.2594682406	1.1669952439	8.5892745969	5.4087327416	34.9746989815	0.5418645134	5.7153169291	1.8592493585	15.7601659905	1.1967986048		0.6802949768	1.8892065139	1.1130855573	3.8240940488	3.9629130439
ENSMUSG00000027479	Mapre1	269.8158440553	124.4969861968	659.7739021309	921.4761558566	240.4157252178	271.5013831203	41.6150124437	512.9424022371	807.3155024186	94.4175338646	134.8899762007	270.4653908045	62.8833494518	545.9206842621	598.2984156362	888.0610623476	775.6354607194	901.7687785114	111.3831476331	303.3399063605	323.8789183879	42.7736931942	391.5348707156	532.4319682975	567.4623168231	766.6191066547	400.4065848412
ENSMUSG00000027483	Bpifa1		6.5265977783	1.1192182626			0.5855048007	11.2597766939							6.1639647955	0.6875326398	0.5277934885				1.6308928164							
ENSMUSG00000027485	Bpifb1								0.4309629278				0.0115780281		9.3752367883										53.4153139341			
ENSMUSG00000027488	Snta1	9.9721435739	5.5646767118	60.7478917137	0.7652529548	0.3607686217	1.5150299938	40.6406895594			9.7869926485	26.6951614191	5.0123361469	5.6623184369	6.409355706	41.5883548921	5.6701496401	13.9114657101			3.9198897415	3.3661157649	9.9856336568	3.3411614838	7.5323362505		1.1318598266	5.6957522096
ENSMUSG00000027498	Cstf1	1.2597239912	0.4561402183		0.7161906777	1.6667545635	5.7346464305	0.522103771	0.9238703355	81.2777641275	1.9235485512		3.4022319053	1.7692434306		1.1947424901	1.5418789873		36.4265210536	1.9133110363		11.1418552063			2.4268019953	25.2186808266	4.8212828862	2.4661413296
ENSMUSG00000027499	Pkia			51.0559292334	325.5428502969		5.4618659545				15.4868102105	147.8414615817			3.2738051837	82.2186335262	297.9583564342						133.2874317227	4.6250926947				
ENSMUSG00000027500	Stmn2		2.0668493242	181.1412571081	393.2168151481		14.3932715524			304.817693398	19.4720030177		12.5210699923	6.7766125629	34.8037216994	122.14877951	106.2264127882	252.5603734225	44.6223709523	32.0918217095	11.6783158389		2.6511986867	83.4708239336	100.3393542176	1746.3598276221	158.7422758679	14.4487156577
ENSMUSG00000027509	Rae1	13.9345819694	8.6191488558	42.1061580485	6.5108570059	21.4788869338	19.0431915434	3.4675738872	2.7976963921	78.5334186674	9.8110258789	3.2648749363	22.6493350278	11.1482231095	18.6251108289	17.1276933044	3.2165952764	56.9057816738	30.6051302454	5.4988226976	9.1274393796	28.6411323916		74.6817780922	0.9504798267	72.1750528549	6.6992999085	17.4766777955
ENSMUSG00000027513	Pck1	80.0571736833	912.6593727747	2.1848372709	9.3085385951	83.231790387	650.2936395272	4.9949122848	8.8245950879	3.7620481373	6.2422819052	10.3538934958	96.2074090549	541.58908267	7.2803748917	4.6870849794	7.6836091916	4.873652363	8.603248691	5.4227781868	228.3305919993	8.244384986	17.2398862522	2.0927517152	3.4945673345	31.414671419	11.7875536503	158.5131206973
ENSMUSG00000027514	Zbp1					12.7352357617	2.6384072857				0.1935120107		17.3369279159	2.7410450019	2.3264717958									43.7397709924	1.3220068905	9.4453268565	3.6488066055	2.7304715749
ENSMUSG00000027519	Rab22a				1.1077547175				3.0616530129	25.6189484969	1.0936264269				3.4224326494	2.0560601783												
ENSMUSG00000027533	Fabp5	669.8100196672	722.8535725391	617.6956927085	703.9026521898	73.8361173404	287.9766565225	119.9131227963	473.0053887423	2327.4780571055	15185.4411309006	437.2022169801	137.1144963695	727.0758902084	1158.8496835599	1143.7005614379	1508.8189477896	1134.1920566771	659.8170763708	705.3452799014	302.4629317896	1738.704808974	152.4636322311	477.4848904372	8492.2579297404	7863.8358457848	757.6615318934	3872.4448951009
ENSMUSG00000027534	Snx16			13.2321217969													9.5890400424											
ENSMUSG00000027540	Ptpn1	7.4495564213	4.9341599829	5.1903704228	3.123386124	20.5885050316	8.3008961897		28.4512436593	22.3226994232	1.6649052146		15.0522662863	1.784736855	31.9941735944	4.6542774053	3.2814124968		44.0305162551	3.6716781377	7.3645339018	19.3149836237	0.2653225769	58.9254159111	29.7270827409	42.6024087965	18.9272676513	8.548219743
ENSMUSG00000027546	Atp9a					0.469266575	0.2175639796		0.0744807572	0.1280188794			0.7089812293			0.188286947						0.4659734232						
ENSMUSG00000027555	Car13		17.7218531334	3.5615865968		31.7031448383	3.0081624723		20.3541360675	10.4514613179	0.6347188863		110.5337231046		4.3871034386	2.9686099839			25.4309778411		2.5997631269	18.3712794434		10.3445928119	39.4959578219	10.1794852814	26.1837814015	29.0392554434
ENSMUSG00000027556	Car1	86.0174299862	55.5693323488	94.2613999119	95.1621341155	26677.4056314965	48.4880504251	44.8315474379	343.0660379541	23.3563333387	49.9789464251	602.3848472289	81.4661886752	34.9605600578	934.7378399949	262.0445547196	110.8135611327	117.2698781677	93.1666593111	34.9285674538	43.2049918913	168.7489150299	118.1338638321	2388.2462850438	43.8500287994	257.0586022297	89.9841076389	242.8831720874
ENSMUSG00000027559	Car3	21867.237235329	9048.3351841843	212.8287883957	78.327179918	455.9234581309	1015.2105179971	4361.919779035	612.0203261154	57.6824622138	583.740462699	295.9516792829	103.3652124497	11311.3735635453	1257.6580525689	134.8557710725	103.9192671711	95.7233440927	7172.6593833399	266.597001698	773.622184758	1247.6579806717	6911.2251891092	486.570709255	301.6081784393	7786.3233344497	797.048515035	68793.2047191343
ENSMUSG00000027562	Car2	1196.482213183	815.4540239279	4945.0435929268	5872.3826999084	9760.5278402043	4393.7538201868	935.667337933	9317.7130402701	649.4065853435	2371.4058922305	6110.3623469683	725.1491920916	434.631635749	9730.4312402132	14375.8985927809	7165.7228577471	5903.7238258999	1214.4989805216	678.0678802923	6930.5247843677	3548.7552572496	256.3808907532	10087.5417568553	19291.8685843833	850.3387745393	3960.3457865001	616.4418032997
ENSMUSG00000027566	Psma7	454.7907524355	220.3101567424	409.2921034588	1161.2004422846	687.6497622358	326.7039764059	116.301463375	431.5280742275	861.6524045829	283.5666866681	255.0623553777	731.1452577626	421.2098699817	692.5921354395	331.2019699774	667.009369342	304.2097551655	571.2031454996	329.1455583659	344.1098943901	472.2974436917	68.6054812645	612.585080799	280.0738698665	747.2441872199	917.2732194293	795.4735082691
ENSMUSG00000027573	Gid8	3.4405860784	7.325493942	15.2897617647	43.8434593096	7.146638987	13.9379422664	9.2081446791	28.9753892581	34.7813071132	13.7459905062	3.8183845635	9.2015516715	14.2932708903	5.2877592077	29.0988918101	16.2135336812		9.7437775683	3.7599209147	10.2742235738			28.986044898		21.3406974649	22.7118429879	8.8138423904
ENSMUSG00000027575	Arfgap1	46.9014249183	11.8211589487	178.299813446	510.5997953279	52.7532359552	27.7034850474	2.4880144141	72.0251405695	68.7717420377	10.7677773365	5.4136441018	26.3248697479	3.141526548	23.6648118337	142.3325696626	133.7330171217	253.1170971575	40.8835013902	75.849857619	18.562939401	39.9949758894	0.9300254538	12.0941836515	15.4797206041	44.2882322369	78.734447571	28.8103642248
ENSMUSG00000027580	Helz2	0.1687373423	0.2030191375	0.3915913069			0.3084351922		0.3351983133				0.9458258233	0.2077116554		0.4600311323		0.0109727597		0.1799399993						0.6653402827	0.6323433046	
ENSMUSG00000027581	Stmn3				24.1287237036												26.1798598892	0.2988811137										
ENSMUSG00000027597	Ahcy	2198.3914357083	123.730876244	448.1096398263	156.1190043403	1504.6949680395	1444.679881198	290.4402565326	1589.3911891133	1086.6432144871	312.9152029385	84.0566758716	1683.5292778965	9285.4909475155	667.5195858949	427.6039359005	137.5710217129	349.9737717106	1073.4582695745	2580.6600145872	1402.1144075506	337.2885138896	91.085826258	1083.312678849	181.2048874834	675.8324705033	601.0357026112	469.1759821528
ENSMUSG00000027599	Armc1	22.6367506336	153.6256398852	112.8317093101	98.3455231709	33.012233244	62.6192469533	7.4584892846	10.2207283648	17.8797805049	21.9261900369	18.1103230855	13.9753835991	40.8744705797	11.1789192532	52.468344955	15.4757899416	70.5978717216	12.5782030372	14.2571778566	106.4180653224	18.1463758988	1.4830135615	14.2346016726		21.9304409446	19.5889865319	34.8506436326
ENSMUSG00000027601	Mtfr1	0.3761448163	1.59037836				2.3881499682					0.2531938605			1.1065114773						1.4066298936							0.2828626115
ENSMUSG00000027602	Map1lc3a	37.4297428559	47.5045834911	450.6871242411	1486.2223090453	14.1994473599	14.6907996965	22.560176622	22.4318802491	199.1594448962	30.3568946674	15.3152594421	5.3488117964	10.8659376118	68.8205921098	671.8777213162	1774.7106944354	315.715379021	40.3183998395		39.6037984407	17.6484706258	4.9195040111	3.702493997	36.9333800194	9.3156481303	89.6547850374	51.7232934873
ENSMUSG00000027603	Ggt7															8.3620087507												
ENSMUSG00000027605	Acss2	145.0129941795	285.0670421055	9.1205683449	1.5528902367	69.0399100121	174.1860445731	1.9665771181	17.048583591	11.0299169954	6.3651184161		25.5606390563	337.8798952859	20.9589917706	15.0023330692	11.9483000075	11.6136547707	35.6788410119	4.8831995589	21.6183561241	33.8370723025	1.2803728803	3.7403439658	6.084093758	44.6595849528	13.5562355689	698.5093382714
ENSMUSG00000027610	Gss	77.0763510251	8.533476345	51.3074668691	31.2931455732	224.8025128263	385.577010348	11.1920184086	108.8028747781	13.5810013619	276.0642496666	8.5011399992	135.7439670733	84.0811710309	33.3663474051	40.0228630411	29.057549046	11.3067939502	34.9391399787	6.3799527801	608.0605811942	44.2124740429	2.4732658889	18.9122003554	25.0071399759	60.1856651701	33.9373527317	36.3777187757
ENSMUSG00000027613	Eif6	14.7791020888	7.1167495742	22.8380646166	2.2355583186	182.5409015791	112.9911788519	9.4122129574	10.9155260191	25.362910738	26.5649849829	9.7658295104	665.9915798907	81.5987018925	4.5003151872	9.310456699		38.7009155411	26.0045277538	14.4666246833	8.8921489681	12.9678047764		180.1046708078	14.1932681897	266.9583940767	87.0992416496	437.3080665836
ENSMUSG00000027630	Tbl1xr1	11.285733503		1.67999192				0.8624820425	4.4431589708			0.3317346369	22.0125207318				1.7311192137	4.7503778217			0.5634095142			5.9331766602		7.493367303		1.5565623179
ENSMUSG00000027634	Ndrg3	35.465677973	82.5092181398	509.0376449087	66.2241934247	136.4453512633	36.7488967566		28.9809299093	321.5265278855	16.1238815558		119.5090839059	8.5342946125	2.6582533468	798.1036739842	116.2421390553	222.3117171572		3.0150480615	40.5777999854		10.9072805029	18.3423962406		149.9675523487	124.1897485166	15.8166212758
ENSMUSG00000027635	Dsn1									7.5514069688																		
ENSMUSG00000027641	Rbl1				0.2712348079	8.7397415632			5.6797214947	3.779686294			0.1222608498		1.557254274	0.3361349929			12.9283407089				1.6416215061		8.1396637474	0.5919244402		
ENSMUSG00000027642	Rpn2	85.3354244292	22.0499624795	11.6800414228	1.1860818974	139.1442425813	31.8528904034	7.5111725415	334.9877685763	39.3805038932	28.3464958709	4.4099039847	364.6357436202	133.008701071	37.8592534465	3.9725692986	1.6535448352	6.237559237	184.8126134527	284.998216087	27.2533842179	48.8419242335	21.1028298148	36.7263406979	24.9407519499	32.1102209504	4.4621017022	37.3504214281
ENSMUSG00000027646	Src	1.3138538416		22.6775152862	3.4357965962	14.3684433584	7.5994805415		11.3306316033	24.8413523403	5.564646536	0.1790299694	15.2565072733		35.9565847931	2.8786268912	6.9094939798		13.570416225			12.3345120231			2.1108933443	5.2708507708	4.9556465076	2.149162703
ENSMUSG00000027649	Ctnnbl1	6.7054619674	5.5233232499	18.8584907882	6.1855117701	40.4127445779	16.1019729036	2.9396305263	25.0426350713	105.6279032859	4.5844976477	0.2593624533	19.9112209319	9.4773981362	15.0553843601	11.0649487052	5.7124925479	0.2926378547	32.7298933018	1.4733688853	7.623707876	15.6132048854	0.1868024099	31.6127140266	1.5088768896	34.8128434939	10.4114242728	2.0091411359
ENSMUSG00000027650	Tti1									0.4812561579		1.0342375376																
ENSMUSG00000027651	Rprd1b	6.141661447	11.1003565738	39.5162520221	9.8403011009	34.4814894989	32.2595585444	0.8110523931	27.8162850374	83.8324519884	15.0315775924	3.2752412438	23.165960329	7.6968280734	30.3700888248	5.1299872298	5.6136924297	4.0880091304	43.6977446609		25.9006042947	3.8546240779	0.6358056896	59.6057108879		36.6165566854	16.3879708452	5.9790603597
ENSMUSG00000027665	Pik3ca	1.1942736819	0.1536833041	4.192604468	1.0008093729	0.8245617442	13.6855994712	0.2934235253	14.9220816793	12.6516791259	0.6917755555	2.582746309	5.5964171868	8.699792555	4.5468446231	0.2143309306	7.3931802727	10.232449695	0.3025593128	1.9036043309	6.1781925567	2.0227067702	3.6397392555	0.7134422354	13.820511718	4.279987413	5.0772763218	11.1401662163
ENSMUSG00000027668	Mfn1	2.6335693196	1.5214284643	2.8215380295		2.6464268887	3.220116517	8.4908906991	0.8454036339	7.6566669364	0.9984726369		1.789852371	3.7538689354	1.7706376744	1.4045445491		13.5681527402	11.731489418	0.3188159627	0.2147094976	11.2946114752			2.6914689255	1.4291774523	0.6529808543	
ENSMUSG00000027669	Gnb4	0.5706900267		203.1647745416			9.4423476212						1.5684797678			45.1710370782			47.3859240506					23.2510212713				
ENSMUSG00000027671	Actl6a	46.0096783449	17.0743666572	36.8766595491	8.991816535	51.6535008013	35.7144998443	5.4806455664	57.4709581266	404.179309607	29.407009847	3.9654325546	92.2751677733	30.6535054463	58.7856449753	10.4511142391	9.1411823638	13.6854623843	6.9267181769	24.3482584865	24.8482348096	68.3973987762	6.0350750837	177.1689012098	25.9631275499	270.5039283404	73.522368531	38.0510394224
ENSMUSG00000027673	Ndufb5	108.5861189654	721.3131148922	136.3365039313	199.7882036395	137.1768264803	110.6554438885	267.3199235944	109.187395968	8.9235796989	17.8468988672	389.1204673988	126.6749177458	60.395011592	90.2359872646	354.0840642317	194.3159467372	204.8014301606	45.6774775021	26.8543533545	191.7215684231	144.5350423156	21.8517241852	33.533520045	27.3936665688	43.6074189245	116.6724112659	80.0949212011
ENSMUSG00000027674	Pex5l			40.1187001865	65.3906197669						2.4468117421					146.4572900295	19.2638516159	29.6017963066										
ENSMUSG00000027679	Dnajc19	8.2589345028	42.3008022312		12.5425888081	22.2065786583	47.2318977231	23.4900678438	9.0554186148		1.3337807069	10.8408539886	32.9114408149	16.1495474588	4.4084417787	13.6567470591			2.570179478		21.7097853879	25.4604173111		4.2384659925	10.9112408909	5.3321534413	10.6296553834	
ENSMUSG00000027690	Slc2a2						5.4884210365						25.0490997038	58.515260138					15.4145059199		2.000808154							
ENSMUSG00000027698	Nceh1	55.6202617426		58.8349635215	3.3748954173	35.1145939109	43.8721932356	13.7890490803	22.2911477098	3.8557389913		2.04664184	10.4749125821		30.1715237161	11.5611038295	24.0095144358	54.2156130546	68.9245537524		74.6081451425	17.7045851735		38.3617880851	19.2535110583		10.583989316	
ENSMUSG00000027706	Sec62	2.6520431972	0.5499186667				2.0945842316	0.988318858	3.1132918816	4.4120047297			15.7956178206	1.7354982828	0.4884257125	0.5344662878			23.307622845	14.482196938		8.3374638787		0.9085362244		4.4565273152	0.9705356615	
ENSMUSG00000027708	Dcun1d1	11.3874092805	8.7410674289	21.3328758264	13.7618699322	39.3294045581	8.1138983608	1.9237323007	56.4692083985	31.6007491749	2.569648253	3.8236317068	34.6299560653	22.6462220126	10.4993523962	29.3532693774	14.5746460064	31.4376590992		2.940041701	6.2907065283	2.4907288197	1.3151260837	24.9540415824		12.5231335328	17.1972262513	6.4473860773
ENSMUSG00000027709	Mccc1	221.9921142699	1023.374617563	87.8270050836	17.5937936653	77.0911820563	600.652319964	130.821095934	126.4598218654	37.2430627505	33.9656940251	99.155650627	52.6904270843	290.648425721	63.7171724508	116.2921520611	29.796921359	69.6766264936	138.9333139682	164.9594901764	400.0496765927	253.1612275969	22.2641228595	36.8012188027	142.5473858413	92.0129507179	44.5156337892	467.9175906095
ENSMUSG00000027710	Acad9	106.9637513677	361.2249616046	96.5656088707	9.2990171718	131.0097337021	214.7207784162	46.0518313109	84.7642056954	55.8200245899	26.6361945544	18.3893175335	109.8350743813	122.4860836592	46.4968356743	46.8149818239	21.0520251836	34.3650980721	170.2391889106	25.7066781778	68.4935798898	67.8362532986	2.0101676288	58.8158381967	19.4644774519	69.6374759629	44.0941008593	128.5565998506
ENSMUSG00000027712	Anxa5	2150.0537709818	1230.2243048125	1027.9815250983	479.4665378055	419.9550560787	767.4557736708	307.3242882733	1422.7284024978	454.0782239506	497.0428093491	456.8470095292	196.2132186397	669.7971696625	2803.3244224831	638.7373167547	739.8608850624	379.0493315344	1989.0260394397	737.7615235853	1618.0740603904	1684.2826047126	76.157489757	1878.5729410058	700.4182621651	2225.7585003885	1984.8492741916	2214.9391690976
ENSMUSG00000027714	Exosc9	2.9656824126	2.6577425168	2.9442635524		14.2120590016		0.7348362235	7.5820486608	26.5824091007	1.746541902	0.1522823365	4.8362017178	4.0542887822	11.3542196439	2.533553023	2.8522291263		11.1490217898	1.7466619565	2.1959816436	6.5489240071		32.4226759654	2.1885427466	23.3073932373	4.1937696465	5.0206421519
ENSMUSG00000027722	Spata5		0.3928331755			0.1097805573	0.8346776698			3.2408690547			0.8787983749	0.1955164524	0.2964102887				1.0398056274	0.3199838818	0.0722608387	0.8620263385		0.3598486483		0.1723459743		
ENSMUSG00000027739	Rab33b		1.7366806478			2.2231801942							6.0198893248			3.3195083852		2.5397206575										
